match,site,sequence,x,y,rep,x_end,x_team,n_x,n_y,metal_x,metal_y,winner,reason,seconds,contact_seconds,survivors_x,survivors_y,value_left_x,value_left_y,damage_taken_x,damage_taken_y
6,1,20,armart,corgator,6,west,1,8,9,1080,1080,y,wiped,17.5,8.0,0,9,0.000,0.575,5050,3344
6,0,21,corcrash,corlevlr,1,east,0,7,4,875,880,y,wiped,13.5,10.0,0,4,0.000,1.000,4986,0
7,0,10,armrock,armrock,3,east,1,10,10,1200,1200,y,wiped,46.0,10.5,0,3,0.000,0.117,7872,6949
7,1,9,armjeth,corllt,0,west,0,10,14,1250,1260,y,wiped,60.0,13.5,0,14,0.000,1.000,6393,0
6,0,22,armflea,corak,5,east,0,57,28,1197,1204,y,wiped,13.5,4.5,0,17,0.000,0.312,3889,5660
7,0,11,corak,armjanus,4,west,0,28,5,1204,1200,y,wiped,23.5,8.0,0,4,0.000,0.458,11142,2952
6,1,21,armart,cormist,4,west,0,8,7,1080,1085,y,wiped,50.0,8.0,0,2,0.000,0.125,5388,5736
7,1,10,armham,corgator,0,west,0,11,12,1430,1440,y,wiped,40.0,8.5,0,3,0.000,0.055,11656,10043
6,0,23,armjanus,corlevlr,0,west,0,5,5,1200,1100,y,wiped,16.0,10.5,0,3,0.000,0.154,5765,6243
7,0,12,corstorm,corstorm,2,west,1,11,11,1210,1210,y,wiped,58.5,11.0,0,1,0.000,0.055,8858,8555
6,0,24,armflea,corak,3,east,1,57,28,1197,1204,y,wiped,14.5,4.5,0,12,0.000,0.271,3881,5979
7,1,11,armrock,corllt,5,east,0,9,12,1080,1080,x,wiped,56.5,14.5,2,0,0.206,0.000,5312,8810
7,0,13,armham,armstump,5,east,0,7,4,910,900,x,wiped,31.0,9.0,4,0,0.391,0.000,4563,7530
6,1,22,armjeth,corwolv,1,east,0,11,8,1375,1360,y,wiped,50.5,20.5,0,5,0.000,0.315,8298,4763
6,0,25,armflea,corthud,1,east,0,60,9,1260,1260,y,wiped,16.5,5.5,0,7,0.000,0.613,6921,4028
7,1,12,armflea,cormist,5,east,0,59,8,1239,1240,y,wiped,32.0,5.0,0,3,0.000,0.275,5330,5152
7,0,14,corak,armart,5,east,0,28,9,1204,1215,x,wiped,23.5,8.5,21,0,0.415,0.000,5192,5685
6,0,26,corfav,corllt,1,east,0,45,13,1170,1170,y,wiped,15.5,6.0,0,11,0.000,0.624,6156,3426
6,1,23,armpw,cormist,1,east,0,23,8,1242,1240,x,wiped,28.5,6.0,11,0,0.198,0.000,7235,7103
7,1,13,armstump,corraid,6,west,1,5,5,1125,1175,y,wiped,32.5,8.5,0,3,0.000,0.262,9483,7714
7,0,15,armjanus,corllt,2,west,1,6,16,1440,1440,x,wiped,27.5,15.0,4,0,0.479,0.000,3250,12649
6,0,27,armwar,armjeth,2,west,1,5,11,1350,1375,x,wiped,21.0,8.5,5,0,1.000,0.000,0,7079
7,1,14,armrock,armflash,4,west,0,10,11,1200,1210,y,wiped,21.0,7.0,0,8,0.000,0.380,7436,5210
7,0,16,armpw,armstump,7,east,1,21,5,1134,1125,y,wiped,23.5,7.0,0,4,0.000,0.234,9394,7146
6,1,24,armstump,corraid,1,east,0,5,5,1125,1175,y,wiped,37.5,8.5,0,2,0.000,0.175,9608,8810
6,0,28,armflea,corthud,0,west,0,60,9,1260,1260,y,wiped,15.5,5.5,0,7,0.000,0.621,7314,3951
7,1,15,corlevlr,corlevlr,5,east,0,5,5,1100,1100,y,wiped,22.5,12.0,0,1,0.000,0.010,7679,7597
7,0,17,corgator,corllt,2,west,1,9,12,1080,1080,x,wiped,29.0,10.0,4,0,0.384,0.000,4641,8261
7,1,16,corgator,corfav,1,east,0,10,46,1200,1196,x,wiped,13.0,5.5,10,0,0.564,0.000,3711,4866
6,1,25,armrock,corwolv,7,east,1,10,7,1200,1190,x,wiped,25.5,10.5,2,0,0.082,0.000,7821,5631
6,0,29,armfav,corfav,1,east,0,38,45,1178,1170,y,wiped,25.5,4.0,0,5,0.000,0.077,4312,4067
7,0,18,armrock,armfav,7,east,1,10,39,1200,1209,x,wiped,17.0,5.5,8,0,0.303,0.000,5256,7625
7,1,17,armpw,corak,6,west,1,23,29,1242,1247,x,wiped,23.0,5.5,7,0,0.173,0.000,7383,8504
6,0,30,corak,corcrash,7,east,1,29,10,1247,1250,x,wiped,14.5,7.0,29,0,0.899,0.000,848,6495
6,1,26,corak,armstump,3,east,1,26,5,1118,1125,y,wiped,24.0,6.5,0,5,0.000,0.362,8651,5969
7,0,19,armflash,armstump,3,east,1,10,5,1100,1125,x,wiped,23.0,6.5,2,0,0.111,0.000,7168,9331
7,0,20,armwar,corfav,3,east,1,5,52,1350,1352,x,wiped,12.5,5.0,5,0,0.604,0.000,3276,5324
7,1,18,corstorm,armstump,5,east,0,10,5,1100,1125,y,wiped,42.0,8.5,0,3,0.000,0.169,8275,7828
6,0,31,armrock,corgator,2,west,1,10,10,1200,1200,y,wiped,24.0,8.0,0,8,0.000,0.317,7537,5999
6,1,27,armpw,armwar,2,west,1,20,4,1080,1080,y,wiped,21.5,6.5,0,4,0.000,0.377,7844,4114
7,0,21,armflash,armjanus,5,east,0,11,5,1210,1200,y,wiped,16.0,8.0,0,4,0.000,0.454,9976,2975
7,1,19,armflea,armllt,1,east,0,57,14,1197,1190,y,wiped,15.5,6.0,0,12,0.000,0.645,5078,3198
6,1,28,armham,corfav,5,east,0,9,45,1170,1170,x,wiped,14.0,5.5,8,0,0.607,0.000,3678,5710
6,0,32,corthud,corwolv,4,west,0,10,8,1400,1360,x,wiped,22.5,10.5,10,0,0.395,0.000,7016,6673
6,1,29,armjeth,corak,0,west,0,10,29,1250,1247,y,wiped,16.0,7.0,0,29,0.000,0.912,6391,738
7,0,22,armwar,corraid,5,east,0,5,6,1350,1410,x,wiped,34.0,7.5,1,0,0.083,0.000,7864,12486
7,1,20,corthud,armllt,2,west,1,9,15,1260,1275,x,wiped,37.5,16.0,6,0,0.643,0.000,3605,10290
6,0,33,armwar,corcrash,7,east,1,5,11,1350,1375,x,wiped,21.0,8.5,5,0,0.993,0.000,55,7160
7,1,21,corak,armfav,0,west,0,28,39,1204,1209,x,wiped,13.0,4.5,23,0,0.516,0.000,3980,4453
6,0,34,armrock,armflea,3,east,1,10,57,1200,1197,y,wiped,21.5,6.0,0,15,0.000,0.176,7472,5601
7,0,23,corwolv,armllt,6,west,1,7,14,1190,1190,x,wiped,59.0,16.0,3,0,0.296,0.000,3811,10295
6,1,30,corcrash,armart,1,east,0,10,9,1250,1215,y,wiped,55.5,18.0,0,5,0.000,0.344,7067,4146
6,0,35,armjanus,armfav,1,east,0,5,39,1200,1209,x,wiped,13.0,5.5,5,0,0.564,0.000,2385,10946
7,1,22,armjeth,corstorm,5,east,0,7,8,875,880,y,wiped,26.0,9.0,0,8,0.000,0.852,4987,929
6,0,36,corstorm,corfav,0,west,0,11,47,1210,1222,x,wiped,15.5,5.0,11,0,0.522,0.000,4017,7919
6,1,31,corcrash,armfav,3,east,1,10,40,1250,1240,y,wiped,31.5,5.5,0,38,0.000,0.750,6441,1112
7,0,24,armstump,armstump,0,west,0,5,5,1125,1125,y,wiped,37.0,8.0,0,3,0.000,0.109,9559,8341
7,1,23,armpw,corwolv,3,east,1,22,7,1188,1190,x,wiped,28.5,8.5,14,0,0.323,0.000,6622,5361
6,0,37,armwar,armflea,6,west,1,4,51,1080,1071,x,wiped,12.0,5.5,4,0,0.810,0.000,1269,3507
6,1,32,corstorm,corlevlr,4,west,0,10,5,1100,1100,y,wiped,19.0,10.5,0,5,0.000,0.675,8207,2385
6,0,38,armfav,corwolv,4,west,0,44,8,1364,1360,x,wiped,20.5,5.5,10,0,0.176,0.000,6518,6226
7,1,24,armham,corgator,6,west,1,11,12,1430,1440,x,wiped,28.5,8.0,5,0,0.233,0.000,8878,10746
7,0,25,cormist,corfav,3,east,1,8,48,1240,1248,x,wiped,37.0,5.0,3,0,0.185,0.000,5826,6087
6,1,33,armflash,corgator,2,west,1,11,10,1210,1200,y,wiped,20.5,6.0,0,6,0.000,0.282,8472,6124
6,0,39,armflash,armjanus,1,east,0,11,5,1210,1200,y,wiped,22.5,8.0,0,4,0.000,0.399,10147,3271
7,0,26,armrock,corthud,1,east,0,7,6,840,840,y,wiped,27.0,9.5,0,5,0.000,0.502,5548,3402
6,1,34,armwar,armflash,2,west,1,4,10,1080,1100,x,wiped,19.0,6.5,3,0,0.211,0.000,5202,7677
7,1,25,cormist,corllt,4,west,0,7,12,1085,1080,x,wiped,48.0,13.0,7,0,1.000,0.000,0,8006
6,0,40,armwar,armstump,7,east,1,5,6,1350,1350,x,wiped,26.5,7.5,4,0,0.329,0.000,5532,11182
6,1,35,corgator,armllt,0,west,0,10,14,1200,1190,x,wiped,26.0,10.0,6,0,0.502,0.000,4164,9144
7,0,27,armflea,armflea,4,west,0,57,57,1197,1197,x,wiped,25.5,5.0,6,0,0.037,0.000,3658,3835
7,1,26,corlevlr,corfav,4,west,0,5,42,1100,1092,x,wiped,9.5,5.5,5,0,0.893,0.000,789,8000
6,0,41,armpw,corgator,4,west,0,20,9,1080,1080,y,wiped,27.0,7.0,0,4,0.000,0.233,7929,5903
7,0,28,corfav,armllt,2,west,1,46,14,1196,1190,y,wiped,14.0,6.0,0,12,0.000,0.634,6107,3300
6,1,36,armjeth,armstump,2,west,1,9,5,1125,1125,y,wiped,28.5,8.5,0,5,0.000,0.857,6023,1334
7,1,27,armham,corlevlr,2,west,1,10,6,1300,1320,y,wiped,17.5,11.0,0,6,0.000,0.712,10927,2546
6,1,37,armfav,corwolv,7,east,1,44,8,1364,1360,x,wiped,21.5,5.5,15,0,0.236,0.000,6577,6051
7,0,29,corraid,corwolv,1,east,0,5,7,1175,1190,x,wiped,27.0,9.5,5,0,0.418,0.000,6086,5550
6,0,42,cormist,cormist,2,west,1,8,8,1240,1240,y,wiped,51.5,8.5,0,5,0.000,0.110,7455,6476
7,1,28,armrock,armjeth,5,east,0,10,10,1200,1250,x,wiped,27.5,9.0,10,0,0.688,0.000,2379,7191
6,1,38,corcrash,corraid,1,east,0,11,6,1375,1410,y,wiped,27.5,8.5,0,6,0.000,0.844,7730,1926
7,1,29,corfav,armllt,7,east,1,46,14,1196,1190,y,wiped,13.5,6.0,0,12,0.000,0.638,6065,3344
7,0,30,armart,armfav,5,east,0,9,39,1215,1209,y,wiped,18.0,5.5,0,28,0.000,0.579,5622,2121
6,0,43,armwar,armstump,4,west,0,5,6,1350,1350,x,wiped,26.5,8.5,4,0,0.154,0.000,6989,11171
6,1,39,armjeth,armjanus,6,west,1,10,5,1250,1200,y,wiped,17.5,10.0,0,5,0.000,0.600,6961,2152
6,0,44,armham,corcrash,1,east,0,9,9,1170,1125,x,wiped,21.5,9.5,9,0,0.919,0.000,758,6371
7,1,30,corstorm,armart,1,east,0,11,9,1210,1215,x,wiped,29.0,10.0,7,0,0.367,0.000,5577,6384
7,0,31,armham,corgator,7,east,1,11,12,1430,1440,x,wiped,32.0,8.0,4,0,0.207,0.000,9178,10679
7,1,31,corthud,armfav,5,east,0,9,41,1260,1271,x,wiped,15.5,5.5,8,0,0.445,0.000,5751,7298
6,1,40,armjeth,armstump,7,east,1,9,5,1125,1125,y,wiped,31.0,9.5,0,5,0.000,0.830,6144,1578
6,0,45,armrock,corfav,5,east,0,10,46,1200,1196,x,wiped,18.0,6.5,9,0,0.356,0.000,4811,7921
7,0,32,armjanus,corlevlr,4,west,0,5,5,1200,1100,y,wiped,18.0,10.5,0,3,0.000,0.151,5876,6605
7,1,32,corcrash,armflash,2,west,1,7,8,875,880,y,wiped,20.5,7.5,0,8,0.000,0.976,4512,146
6,0,46,armham,corfav,4,west,0,9,45,1170,1170,x,wiped,17.0,5.5,8,0,0.571,0.000,4027,5805
6,1,41,corgator,armllt,5,east,0,10,14,1200,1190,x,wiped,24.5,9.5,7,0,0.405,0.000,4943,9133
7,0,33,corraid,armllt,6,west,1,4,11,940,935,x,wiped,41.0,12.0,2,0,0.432,0.000,4604,7683
7,1,33,armpw,armart,5,east,0,20,8,1080,1080,x,wiped,19.5,8.0,20,0,0.549,0.000,3523,5022
6,1,42,armrock,corgator,7,east,1,10,10,1200,1200,y,wiped,24.0,7.5,0,7,0.000,0.362,7528,5655
6,0,47,corraid,armllt,1,east,0,4,11,940,935,x,wiped,35.5,11.5,3,0,0.558,0.000,3578,7585
7,1,34,corak,corcrash,3,east,1,29,10,1247,1250,x,wiped,16.5,7.0,29,0,0.885,0.000,962,6481
6,1,43,armwar,corwolv,0,west,0,5,8,1350,1360,x,wiped,19.5,9.5,5,0,0.640,0.000,2986,6107
7,0,34,armham,corllt,5,east,0,9,13,1170,1170,x,wiped,36.5,15.0,6,0,0.581,0.000,3830,9457
6,0,48,corak,corlevlr,7,east,1,31,6,1333,1320,y,wiped,13.0,8.0,0,6,0.000,0.964,11105,316
7,1,35,corthud,corcrash,6,west,1,9,10,1260,1250,x,wiped,24.5,9.5,9,0,0.878,0.000,1279,6873
6,0,49,armpw,cormist,7,east,1,23,8,1242,1240,x,wiped,23.5,6.0,18,0,0.293,0.000,6317,7109
7,0,35,armham,corak,1,east,0,9,27,1170,1161,x,wiped,22.5,8.5,9,0,0.411,0.000,5533,8993
6,1,44,armstump,armllt,1,east,0,6,16,1350,1360,x,wiped,36.5,11.0,4,0,0.584,0.000,4545,10971
7,1,36,corthud,armjanus,1,east,0,10,6,1400,1440,y,wiped,26.5,10.0,0,3,0.000,0.278,12545,4826
7,0,36,armflea,corraid,5,east,0,56,5,1176,1175,y,wiped,16.0,5.5,0,5,0.000,0.468,6368,5598
6,0,50,armpw,armjeth,4,west,0,23,10,1242,1250,x,wiped,17.5,7.5,23,0,0.784,0.000,1920,6365
6,1,45,corak,armjanus,0,west,0,28,5,1204,1200,y,wiped,23.5,8.0,0,4,0.000,0.426,11613,3154
7,1,37,corgator,corwolv,1,east,0,10,7,1200,1190,x,wiped,17.0,8.0,10,0,0.476,0.000,4478,5387
7,0,37,armjeth,armjanus,4,west,0,10,5,1250,1200,y,wiped,17.5,10.0,0,4,0.000,0.713,7156,1845
6,0,51,armpw,corllt,1,east,0,20,12,1080,1080,y,wiped,24.5,8.5,0,3,0.000,0.107,8320,7467
6,1,46,armrock,corraid,2,west,1,10,5,1200,1175,y,wiped,40.5,9.5,0,3,0.000,0.271,7887,7678
7,0,38,corthud,corcrash,7,east,1,9,10,1260,1250,x,wiped,22.0,9.0,9,0,0.952,0.000,504,6894
7,1,38,armrock,armflea,0,west,0,10,57,1200,1197,y,wiped,32.0,5.5,0,4,0.000,0.059,7530,8158
7,0,39,armpw,armflea,3,east,1,22,57,1188,1197,x,wiped,16.5,5.0,8,0,0.132,0.000,7370,3885
6,0,52,armjeth,corllt,3,east,1,10,14,1250,1260,y,wiped,57.0,12.5,0,14,0.000,0.931,6413,656
6,1,47,armrock,corak,5,east,0,10,28,1200,1204,x,wiped,36.0,7.5,2,0,0.007,0.000,7583,9845
7,1,39,corak,corthud,4,west,0,26,8,1118,1120,y,wiped,22.5,7.5,0,7,0.000,0.504,8738,4562
6,1,48,armwar,corfav,1,east,0,5,52,1350,1352,x,wiped,13.5,5.0,5,0,0.549,0.000,3723,5282
7,1,40,armfav,armllt,6,west,1,41,15,1271,1275,y,wiped,12.5,5.5,0,13,0.000,0.656,6225,3344
7,0,40,armflea,armjanus,6,west,1,57,5,1197,1200,y,wiped,21.5,6.5,0,1,0.000,0.054,12135,5188
6,0,53,cormist,corllt,7,east,1,7,12,1085,1080,x,wiped,47.5,13.5,7,0,1.000,0.000,0,8086
6,1,49,armflea,corwolv,1,east,0,57,7,1197,1190,x,wiped,17.5,6.5,17,0,0.204,0.000,4559,5275
7,0,41,armham,armflash,2,west,1,11,13,1430,1430,x,wiped,28.0,7.5,4,0,0.283,0.000,8233,10746
6,0,54,armwar,armllt,1,east,0,5,16,1350,1360,x,wiped,30.0,15.5,5,0,0.579,0.000,3369,10470
7,1,41,armrock,corstorm,1,east,0,10,11,1200,1210,y,wiped,38.0,9.5,0,6,0.000,0.345,8155,5662
6,0,55,armart,armfav,3,east,1,9,39,1215,1209,y,wiped,15.0,5.5,0,28,0.000,0.602,5641,1899
6,1,50,corstorm,corllt,7,east,1,9,11,990,990,x,wiped,56.5,15.0,3,0,0.253,0.000,5109,8159
7,1,42,corraid,armllt,2,west,1,4,11,940,935,x,wiped,32.5,13.5,4,0,1.000,0.000,0,7491
7,0,42,armjeth,armllt,2,west,1,10,15,1250,1275,y,wiped,51.5,13.0,0,14,0.000,0.845,6539,1509
6,1,51,corthud,armfav,3,east,1,9,41,1260,1271,x,wiped,14.5,5.0,9,0,0.612,0.000,3975,7420
7,1,43,corak,corwolv,2,west,1,28,7,1204,1190,x,wiped,20.0,8.0,13,0,0.316,0.000,7239,5342
6,0,56,armrock,corstorm,4,west,0,10,11,1200,1210,y,wiped,42.5,10.0,0,3,0.000,0.273,8113,6532
7,0,43,armpw,corstorm,5,east,0,22,11,1188,1210,y,wiped,29.5,7.5,0,4,0.000,0.242,10491,6488
6,1,52,armjeth,corraid,2,west,1,11,6,1375,1410,y,wiped,26.0,8.5,0,6,0.000,0.815,7884,2306
6,0,57,armjanus,armjanus,7,east,1,5,5,1200,1200,y,wiped,19.0,11.0,0,1,0.000,0.051,5886,5669
7,1,44,corstorm,armflash,1,east,0,11,11,1210,1210,y,wiped,28.5,7.0,0,5,0.000,0.209,8500,6996
7,0,44,corstorm,armflash,2,west,1,11,11,1210,1210,y,wiped,29.0,7.5,0,6,0.000,0.256,8409,6758
6,1,53,corak,armflash,0,west,0,28,11,1204,1210,y,wiped,32.0,5.5,0,2,0.000,0.096,8275,7655
6,0,58,armrock,corgator,6,west,1,10,10,1200,1200,y,wiped,24.0,8.0,0,8,0.000,0.307,7519,6031
7,1,45,armpw,armllt,3,east,1,22,14,1188,1190,y,wiped,25.0,8.5,0,8,0.000,0.245,9060,6761
7,0,45,armwar,armart,0,west,0,4,8,1080,1080,x,wiped,20.5,9.0,4,0,0.610,0.000,2614,5060
6,1,54,armwar,corthud,4,west,0,4,8,1080,1120,y,wiped,28.5,9.0,0,4,0.000,0.304,6769,6368
7,0,46,armflea,corlevlr,0,west,0,52,5,1092,1100,y,wiped,11.0,6.0,0,5,0.000,0.824,9442,1270
6,0,59,corraid,corraid,0,west,0,5,5,1175,1175,x,wiped,42.0,8.5,3,0,0.124,0.000,9184,10562
6,1,55,armjanus,corgator,7,east,1,5,10,1200,1200,x,wiped,23.5,8.0,5,0,0.490,0.000,2763,9567
7,0,47,armflea,armfav,4,west,0,57,39,1197,1209,x,wiped,10.0,4.0,18,0,0.250,0.000,2858,4392
6,0,60,armflash,corfav,5,east,0,11,47,1210,1222,x,wiped,13.5,5.0,10,0,0.412,0.000,4900,4580
7,1,46,armjeth,armart,2,west,1,10,9,1250,1215,y,wiped,68.5,18.5,0,3,0.000,0.218,7068,4880
6,0,61,armjanus,corlevlr,1,east,0,5,5,1200,1100,y,wiped,16.0,10.5,0,3,0.000,0.271,5711,5470
6,1,56,armwar,armstump,2,west,1,5,6,1350,1350,x,wiped,28.5,7.5,3,0,0.250,0.000,6215,11186
7,0,48,corak,armstump,1,east,0,26,5,1118,1125,y,wiped,24.5,6.5,0,4,0.000,0.432,8633,5341
7,1,47,corthud,corwolv,1,east,0,10,8,1400,1360,x,wiped,23.5,10.5,9,0,0.319,0.000,7890,6623
6,1,57,armjanus,armjanus,6,west,1,5,5,1200,1200,x,wiped,18.5,11.0,1,0,0.047,0.000,5611,5970
6,0,62,corak,corwolv,5,east,0,28,7,1204,1190,x,wiped,28.0,8.0,6,0,0.068,0.000,9481,5424
6,1,58,corak,armfav,3,east,1,28,39,1204,1209,x,wiped,10.5,4.5,22,0,0.441,0.000,4639,4490
7,0,49,corstorm,cormist,2,west,1,7,5,770,775,x,wiped,27.5,8.0,7,0,0.611,0.000,2063,4719
6,0,63,cormist,corfav,4,west,0,8,48,1240,1248,x,wiped,24.5,5.0,4,0,0.343,0.000,4711,5593
6,1,59,corraid,corllt,6,west,1,5,13,1175,1170,x,wiped,37.5,12.0,4,0,0.617,0.000,3867,9362
7,0,50,corcrash,armstump,6,west,1,9,5,1125,1125,y,wiped,27.5,8.5,0,5,0.000,0.853,6306,1382
7,1,48,armfav,cormist,5,east,0,40,8,1240,1240,y,wiped,52.0,5.0,0,1,0.000,0.031,5504,6959
6,0,64,corcrash,cormist,2,west,1,10,8,1250,1240,y,wiped,39.0,7.5,0,8,0.000,0.824,6839,1263
6,1,60,corstorm,corfav,5,east,0,11,47,1210,1222,x,wiped,23.5,6.0,4,0,0.197,0.000,6806,8084
7,1,49,armrock,corwolv,2,west,1,10,7,1200,1190,x,wiped,26.0,10.5,6,0,0.288,0.000,5609,5515
7,0,51,corthud,armllt,5,east,0,9,15,1260,1275,x,wiped,34.0,16.0,7,0,0.636,0.000,3641,10416
6,0,65,armwar,corak,2,west,1,4,25,1080,1075,x,wiped,20.0,7.0,4,0,0.494,0.000,3338,7398
6,1,61,corfav,armllt,6,west,1,46,14,1196,1190,y,wiped,14.0,5.5,0,13,0.000,0.739,5929,2358
7,0,52,armpw,corcrash,3,east,1,23,10,1242,1250,x,wiped,16.0,7.5,23,0,0.824,0.000,1555,6487
7,1,50,cormist,armllt,7,east,1,6,11,930,935,x,wiped,45.5,13.5,6,0,1.000,0.000,0,7116
6,0,66,armpw,armjeth,2,west,1,23,10,1242,1250,x,wiped,18.5,7.0,23,0,0.820,0.000,1585,6376
7,0,53,armstump,corraid,2,west,1,5,5,1125,1175,y,wiped,41.5,8.5,0,2,0.000,0.136,9630,9026
7,1,51,armrock,corthud,7,east,1,7,6,840,840,y,wiped,27.0,9.5,0,5,0.000,0.461,5529,3801
6,0,67,armfav,armllt,3,east,1,41,15,1271,1275,y,wiped,13.0,5.5,0,14,0.000,0.749,5926,2427
7,0,54,armpw,corcrash,5,east,0,23,10,1242,1250,x,wiped,15.0,7.5,23,0,0.770,0.000,2049,6461
6,1,62,corcrash,corwolv,7,east,1,11,8,1375,1360,y,wiped,63.5,21.0,0,4,0.000,0.375,8434,4770
6,0,68,armflea,corlevlr,7,east,1,52,5,1092,1100,y,wiped,10.0,5.5,0,5,0.000,0.954,8469,337
6,0,69,armflea,corgator,2,west,1,57,10,1197,1200,y,wiped,13.0,5.0,0,7,0.000,0.413,4173,5036
7,1,52,armjeth,corllt,6,west,1,10,14,1250,1260,y,wiped,52.5,12.5,0,14,0.000,0.999,6395,7
7,0,55,armrock,corak,2,west,1,10,28,1200,1204,y,wiped,36.0,7.5,0,5,0.000,0.103,7736,8785
6,1,63,corthud,armstump,1,east,0,8,5,1120,1125,x,wiped,37.5,8.5,3,0,0.304,0.000,6515,9485
6,0,70,armwar,corfav,5,east,0,5,52,1350,1352,x,wiped,14.0,5.0,5,0,0.629,0.000,3081,5257
7,1,53,armpw,armart,0,west,0,20,8,1080,1080,x,wiped,18.0,8.5,18,0,0.418,0.000,4617,4998
7,0,56,armpw,corak,5,east,0,23,29,1242,1247,x,wiped,23.0,5.5,6,0,0.145,0.000,7636,8545
6,1,64,armpw,armham,4,west,0,24,10,1296,1300,y,wiped,17.5,7.5,0,8,0.000,0.443,9938,5801
6,0,71,armrock,armstump,6,west,1,11,6,1320,1350,y,wiped,33.5,8.5,0,5,0.000,0.326,8630,7596
7,0,57,armfav,corraid,5,east,0,38,5,1178,1175,y,wiped,16.5,5.0,0,5,0.000,0.464,6099,5567
6,1,65,armjanus,cormist,5,east,0,5,8,1200,1240,x,wiped,20.5,8.0,5,0,0.564,0.000,2296,7886
7,1,54,corak,corak,2,west,1,28,28,1204,1204,y,wiped,32.5,6.0,0,5,0.000,0.101,8283,7440
6,0,72,corgator,corwolv,0,west,0,10,7,1200,1190,x,wiped,17.5,8.5,10,0,0.853,0.000,1258,5338
6,1,66,armpw,armflash,0,west,0,22,11,1188,1210,y,wiped,26.5,6.0,0,4,0.000,0.225,8535,6436
7,1,55,armrock,armwar,4,west,0,9,4,1080,1080,y,wiped,24.5,8.5,0,4,0.000,0.402,6727,3914
7,0,58,armjeth,armfav,6,west,1,10,40,1250,1240,y,wiped,32.5,5.0,0,38,0.000,0.765,6337,1028
6,0,73,armfav,cormist,2,west,1,40,8,1240,1240,y,wiped,29.0,5.0,0,5,0.000,0.266,5424,5287
6,1,67,armflash,armllt,6,west,1,10,13,1100,1105,x,wiped,25.5,8.5,4,0,0.273,0.000,5486,8444
7,0,59,armflash,armfav,1,east,0,11,39,1210,1209,x,wiped,11.0,4.5,11,0,0.467,0.000,4416,4411
6,0,74,armjanus,corwolv,7,east,1,5,7,1200,1190,x,wiped,20.0,12.0,5,0,0.499,0.000,2693,6062
6,1,68,armpw,armrock,2,west,1,20,9,1080,1080,x,wiped,20.0,7.0,9,0,0.237,0.000,6529,6792
7,1,56,corak,cormist,1,east,0,29,8,1247,1240,x,wiped,41.5,6.5,7,0,0.080,0.000,8329,7180
6,1,69,armham,armflash,4,west,0,11,13,1430,1430,x,wiped,28.0,8.0,5,0,0.168,0.000,9557,10722
6,0,75,corwolv,cormist,3,east,1,8,9,1360,1395,x,wiped,44.0,8.5,5,0,0.161,0.000,5317,9580
7,0,60,armjanus,corllt,4,west,0,6,16,1440,1440,x,wiped,33.0,15.0,4,0,0.444,0.000,3478,13313
7,1,57,armflash,corllt,3,east,1,9,11,990,990,x,wiped,30.0,8.5,1,0,0.065,0.000,6367,7752
6,1,70,corraid,corllt,7,east,1,5,13,1175,1170,x,wiped,41.0,11.5,4,0,0.527,0.000,4791,9314
7,0,61,corwolv,corwolv,6,west,1,7,7,1190,1190,x,wiped,29.0,15.0,4,0,0.134,0.000,5212,5968
6,1,71,armflash,corlevlr,6,west,1,10,5,1100,1100,y,wiped,13.0,7.5,0,5,0.000,0.942,8136,432
6,0,76,corwolv,cormist,6,west,1,8,9,1360,1395,x,wiped,73.5,8.5,1,0,0.031,0.000,6232,8992
7,1,58,armham,armwar,2,west,1,10,5,1300,1350,y,wiped,37.5,9.0,0,1,0.000,0.119,10556,7507
7,0,62,armflash,armllt,4,west,0,10,13,1100,1105,x,wiped,23.5,8.5,5,0,0.248,0.000,5626,8427
6,0,77,armham,armjeth,1,east,0,9,9,1170,1125,x,wiped,23.0,9.5,9,0,0.884,0.000,1108,6352
6,1,72,armjeth,armfav,2,west,1,10,40,1250,1240,y,wiped,31.0,5.0,0,37,0.000,0.758,6340,1079
7,1,59,armpw,armflash,4,west,0,22,11,1188,1210,y,wiped,24.5,6.0,0,6,0.000,0.261,8490,6158
7,0,63,corthud,armflash,0,west,0,8,10,1120,1100,y,wiped,30.0,7.5,0,3,0.000,0.118,9209,7130
6,1,73,armpw,corwolv,7,east,1,22,7,1188,1190,x,wiped,19.0,8.0,20,0,0.561,0.000,3898,5311
6,0,78,armstump,corwolv,2,west,1,6,8,1350,1360,x,wiped,27.5,9.5,6,0,0.554,0.000,5015,6350
7,1,60,corthud,armllt,7,east,1,9,15,1260,1275,x,wiped,36.0,16.0,7,0,0.617,0.000,3855,10475
7,0,64,armflash,armllt,0,west,0,10,13,1100,1105,x,wiped,25.5,8.5,4,0,0.194,0.000,6047,8430
6,1,74,armstump,corfav,2,west,1,5,43,1125,1118,x,wiped,17.5,5.5,5,0,0.420,0.000,5393,6180
6,0,79,corstorm,armfav,5,east,0,11,39,1210,1209,x,wiped,17.0,5.5,10,0,0.380,0.000,5212,7512
7,0,65,armpw,corcrash,1,east,0,23,10,1242,1250,x,wiped,16.0,7.5,23,0,0.710,0.000,2569,6485
7,1,61,corstorm,corthud,3,east,1,10,8,1100,1120,y,wiped,29.0,10.0,0,8,0.000,0.401,8352,5428
